楽曲ID,難易度ID,ID_DifN,ノーツ数,譜面再生時間,累計基礎係数,s1係数,s2係数,s3係数,s4係数,s5係数,s6係数,s外係数,s6前s外係数,s1始点,s1終点,s2始点,s2終点,s3始点,s3終点,s4始点,s4終点,s5始点,s5終点,s6始点,s6終点,SF始点,SF終点,平均スコア,最小スコア,最大スコア,s6前スコア,ポイント
208,4,208_4,920,120,686.5,32.775,42.84,42.436,48.825,30.952,24.717,539.341,491.157,96,131,203,253,358,400,525,555,638,668,733,774,510,600,3504255.983,3495222.573,3513583.362,3159689.474,371.9199565
208,5,208_5,1035,120,870.1,42.925,46.104,44.747,66.7125,44.084,35.424,682.805,625.914,112,157,235,281,382,426,562,605,718,760,829,877,547,650,3533438.668,3521348.851,3538647.139,3162509.151,373.8597468
209,1,209_1,149,101.46341,79,2,2,2,8.1,5.3,5.653,60.322,47,20,21,26,27,32,33,56,64,77,84,98,108,53,66,3123534.899,3091152.013,3140393.025,2456108.646,331.2763347
209,2,209_2,254,101.46341,212.1,9.1,11.1,9.4,18.3315,10.1,16.463,155.5495,128.7845,22,31,51,61,76,88,126,135,157,166,184,196,120,144,3365690.838,3347963.374,3374088.484,2709985.971,346.6603591
209,3,209_3,409,101.46341,347.6,13.6,17.409,22.927,32.283,25.908,14.729,255.024,211.643,39,57,91,126,155,179,228,243,276,294,324,340,221,260,3527658.845,3509444.088,3544853.668,3070170.715,356.9500913
209,4,209_4,580,101.46341,511.3,21.5,19.594,28.009,57.405,36.256,23.504,375.235,312.394,31,56,109,138,175,204,277,307,359,394,457,493,265,323,3636416.739,3605828.622,3655361.143,3144603.682,363.8594163
209,5,209_5,685,101.46341,666.7,25.1,31.815,31.314,58.71,53.04,36.33,492.518,394.02,47,81,134,167,216,248,328,363,423,461,532,571,312,380,3630515.818,3609990.432,3646419.114,3036008.15,363.4845343
210,1,210_1,260,121.84615,141.6,4,5.3,8.3,8.787,12.726,4.08,109.711,96.247,12,15,29,45,86,96,122,136,186,197,234,237,183,208,3130997.434,3110345.585,3149061.59,2814175.061,350.1810044
210,2,210_2,489,121.84615,281.5,12.6,10.706,16.332,11.628,20.2395,11.44,217.2415,183.8575,30,47,104,128,192,208,246,269,350,372,438,448,345,392,3108631.351,3095376.705,3117473.085,2679937.366,348.6811612
210,3,210_3,733,121.84615,552.2,17.8,21.568,25.441,27.04,37.8,26.712,449.3755,377.8305,70,94,181,230,337,363,413,441,528,556,636,660,521,593,3193724.706,3180702.835,3203712.945,2687677.524,354.3874215
210,4,210_4,976,121.84615,870.3,28.815,26.316,41.496,44.1,65.6505,38.232,714.8035,614.0855,93,126,235,276,414,457,515,558,688,733,843,878,677,773,3293821.003,3276191.081,3306728.862,2822435.478,361.0997613
210,5,210_5,1206,121.84615,1100.4,35.653,41.2,52.185,58.936,79.0875,48.84,911.018,777.918,112,158,301,358,512,563,641,692,852,903,1039,1083,837,957,3400998.705,3385645.035,3412934.023,2909126.623,368.2869719
211,1,211_1,163,128,114.1,4,2,7.5,5,2.02,4.04,98.437,88.64,14,17,30,31,65,69,90,94,129,130,145,148,62,76,2707717.986,2689919.301,2720819.043,2372066.483,327.4419332
211,2,211_2,357,128,290.3,10,11.1,16.665,12.546,11.22,9.991,236.994,213.613,29,38,75,86,143,162,211,225,279,289,316,331,137,171,2894515.524,2885768.302,2899736.203,2563174.845,340.1881181
211,3,211_3,559,128,511.8,16.3,17.372,42.84,18.849,17.992,16.955,426.324,383.829,37,64,142,160,238,255,319,339,411,430,476,503,228,281,3051768.088,3029724.4,3060815.479,2714555.773,350.9182931
211,4,211_4,845,128,797.1,27.1,25.704,64.95,29.664,28.09,31.886,670.2455,588.3025,56,92,224,259,376,403,495,525,633,663,736,772,363,445,3168007.337,3146523.818,3176816.873,2746996.515,358.8499124
211,5,211_5,1062,128,994.7,37.94,35.405,83.505,38.054,30.564,40.548,838.1495,753.2875,59,104,266,314,460,502,628,671,821,851,923,970,446,552,3272548.848,3249994.9,3283202.767,2868889.17,365.9833332
212,1,212_1,131,108.31858,73.6,2,2,2.2,6,5.2,4.422,57.531,48.25,7,8,14,15,20,23,60,63,79,84,97,104,57,69,3033737.283,3011156.196,3047982.283,2497197.935,331.6006477
212,2,212_2,296,108.31858,195.9,6.6,9,8.3,8.787,14.484,11.73,146.789,115.679,25,36,62,70,90,100,174,186,204,229,250,261,162,189,3093835.964,3079467.794,3103015.779,2490521.272,335.4893859
212,3,212_3,523,108.31858,387,9.6,32.825,27.642,20.703,21.527,29.64,275.609,220.125,46,69,129,157,202,224,325,341,376,400,429,458,311,363,3503206.902,3485365.11,3523379.312,2809867.227,361.9780937
212,4,212_4,713,108.31858,595.3,27.6,43.43,36.618,40.404,26.985,43.122,421.852,341.261,66,92,159,190,253,290,433,466,519,546,599,632,422,491,3623081.034,3612963.245,3633360.309,2942832.203,369.7346551
212,5,212_5,821,108.31858,808.8,36.352,52.9,48.619,58.659,40.082,49.822,580.837,492.28,83,114,191,230,291,333,480,527,580,630,699,731,453,533,3609126.63,3599322.232,3619003.835,3032355.457,368.8317231
213,1,213_1,288,139.02439,149.8,3,3.7,6.6,5.252,10.032,5.61,123.804,102.792,30,32,49,58,78,89,114,129,193,204,231,249,191,217,2739135.041,2722088.023,2751384.366,2305440.097,338.1094529
213,2,213_2,449,139.02439,367.5,6.4,10.504,14.544,18.462,22.7115,22.664,300.3945,245.5025,62,71,102,115,152,167,206,224,325,342,386,412,321,364,2972085.874,2957594.777,2986514.585,2370312.507,354.4160112
213,3,213_3,699,139.02439,668.7,20.705,29.58,21.156,27.447,46.305,29.998,550.1135,496.6895,115,139,208,234,295,318,389,410,511,535,617,638,506,572,3079557.12,3064178.775,3088848.704,2676297.563,361.9389984
213,4,213_4,1029,139.02439,1057.1,33.885,45.32,40.456,41.475,66.447,40.766,899.205,800.369,180,216,313,347,423,465,563,598,761,796,908,940,751,853,3172622.008,3160578.785,3180143.227,2772526.162,368.4535406
213,5,213_5,1299,139.02439,1421.5,42.126,60.14,45.045,50.656,97.2825,74.14,1215.32,1085.96,226,269,387,435,526,572,697,746,950,997,1137,1185,939,1067,3287475.932,3270568.066,3296608.388,2795480.058,376.4933153
213,6,213_6,1433,139.02439,1301,17.974,33.072,42.59,55.212,85.635,79.2,1135.896,963.746,255,304,409,447,544,611,748,784,1033,1098,1235,1279,1019,1161,3157519.842,3138103.68,3173016.907,2546300.944,367.3963889
214,1,214_1,189,130,93.5,2,2,2.7,5,3.7,7.575,80.1595,50.92,15,16,22,23,29,37,52,56,79,97,130,134,128,145,2860051.824,2847646.176,2868234.412,1916830.647,340.7488608
214,2,214_2,294,130,163.1,3,3.6,7.121,8.08,5.353,15.3,135.607,93.481,39,41,49,66,96,103,144,151,177,193,220,229,217,245,2986210.994,2975292.064,2996502.018,2025971.612,349.4315801
214,3,214_3,656,130,452.2,7,16,19.796,23.46,29.87,41.184,351.3445,279.656,44,50,68,83,113,137,206,233,309,335,463,494,458,522,3242724.543,3227362.193,3259776.271,2433855.181,367.0857479
214,4,214_4,900,130,756.7,15,30.3,22.644,44.29,32.24,71.55,632.035,475.28,75,89,122,151,206,238,315,349,430,459,658,691,649,738,3344471.08,3331314.895,3357068.53,2400894.947,374.0883038
214,5,214_5,966,130,902.6,21.01,34.34,29.784,44.463,37.71,79.929,756.766,554.671,81,101,145,178,240,279,372,407,492,525,723,768,714,809,3320095.888,3311753.064,3329322.958,2373023.162,372.410717
215,1,215_1,172,98.18182,141.8,4,4.1,4.7,15.75,9.696,11.413,100.139,84.989,11,14,28,32,45,55,74,86,121,134,150,160,70,86,3254822.849,3220589.044,3273126.024,2625444.17,336.4723793
215,2,215_2,361,98.18182,250.2,15,14.1,12.322,17.7435,11.832,13.699,182.96,143.511,27,41,62,76,121,143,198,214,263,279,310,325,193,227,3303160.281,3294522.579,3309785.923,2728953.028,339.5147942
215,3,215_3,654,98.18182,413,16.2,8.888,21.42,39.552,16.66,27.93,326.315,257.826,45,80,137,188,249,264,358,386,469,502,552,589,353,417,3356437.447,3328915.219,3374826.264,2674068.481,342.8681217
215,4,215_4,769,98.18182,616.3,30.6,30.401,33.66,51.123,27.09,33.602,466.148,373.31,65,100,152,181,247,273,384,422,527,577,639,682,374,448,3522580.011,3506456.715,3531133.592,2925665.866,353.3253301
215,5,215_5,898,98.18182,764.6,41.371,47.311,36.05,53.6145,40.068,42.586,581.626,451.174,76,118,178,228,307,344,473,507,606,668,737,789,463,551,3616459.642,3607615.463,3623442.427,2969638.448,359.2342245
216,1,216_1,218,132,136.2,3,3.7,3.7,6,6.62,11.514,110.9385,65.604,6,8,25,34,40,49,62,67,91,102,133,144,130,150,2865838.397,2855956.011,2873465.11,1861608.434,344.0629005
216,2,216_2,457,132,328.7,7,6.8,13.502,12.221,9.894,19.158,287.453,186.495,24,30,56,69,87,109,160,179,228,243,343,356,338,381,2776468.501,2768982.076,2783282.069,1939160.597,337.8595783
216,3,216_3,616,132,640.9,28.4,16.766,28.381,23.868,21.527,34.944,536.225,336.855,42,70,124,145,174,192,228,250,310,334,431,454,424,484,2969362.28,2963938.521,2976410.446,2128295.252,351.2486759
216,4,216_4,950,132,1001,43.27,28.96,35.802,40.891,43.273,64.077,832.05,540.14,64,105,190,222,271,295,345,379,475,520,658,699,646,740,3152974.9,3149212.48,3159196.215,2257752.761,363.9935519
216,5,216_5,1311,132,1263.1,53.309,33.864,42.539,60.977,49.926,88.29,1081.397,676.877,78,129,241,284,344,385,454,506,644,694,903,957,885,1016,3278711.549,3271684.481,3286483.65,2280246.118,372.7211546
217,1,217_1,206,99.375,86.7,3.2,2,3.8,9.999,6.363,5.252,64.53,51.881,8,21,43,44,56,66,122,132,148,155,166,181,119,137,3315224.4,3281260.043,3338311.443,2742532.557,343.454256
217,2,217_2,288,99.375,164.5,3.9,5.6,4.848,14.241,10.914,5.304,131.235,105.633,28,48,83,93,112,123,169,188,209,223,243,258,164,191,3018630.004,2993593.817,3035542.552,2580411.18,324.6117885
217,3,217_3,422,99.375,278.5,8.2,14.039,11.312,18.054,13.174,10.094,222.279,173.353,41,59,101,122,154,175,242,267,300,318,342,367,232,273,3053493.82,3042154.919,3064440.669,2550193.845,326.8266662
217,4,217_4,668,99.375,480.1,17.655,22.958,22.45,38.22,26.04,21.896,371.742,305.088,79,110,179,215,271,301,418,453,508,537,575,611,401,466,3371301.871,3355045.625,3382185.73,2854997.936,347.0168248
217,5,217_5,769,99.375,679.1,37.37,35.394,28.325,59.28,43.09,31.59,511.597,435.647,104,140,211,251,311,351,464,497,568,604,657,702,449,525,3618613.762,3601165.921,3631153.796,3133223.201,362.7284037
218,1,218_1,228,138.46154,104.2,2.6,3.3,5.3,2,2.02,8.0295,90.967,65.551,17,24,39,53,68,75,96,97,104,105,186,193,183,204,2768297.775,2755854.385,2775401.153,1949514.716,337.2924338
218,2,218_2,383,138.46154,185.8,4.8,4.8,11.413,4.04,4.896,16.068,159.879,118.679,32,43,62,82,117,130,159,180,201,212,312,325,307,343,2958136.962,2942403.258,2965145.166,2098860.493,350.4695068
218,3,218_3,473,138.46154,421.1,5.6,13,17.574,18.18,16.728,28.5825,352.4995,248.862,30,40,60,72,108,128,171,188,234,253,372,392,364,410,2909398.796,2902630.297,2921777.021,2105342.57,347.0865046
218,4,218_4,632,138.46154,612.1,10.6,20.07,31.209,20.4,21.321,66.6225,507.914,353.484,46,61,88,107,162,199,270,289,338,364,505,536,494,557,3245662.923,3235191.095,3255785.504,2151202.268,370.4271912
218,5,218_5,983,138.46154,926.3,35.956,30.6,34.608,33.072,21.853,97.362,807.7965,575.491,106,141,208,237,319,356,431,469,541,604,840,874,826,924,3346686.032,3342929.594,3352992.974,2258125.462,377.4393834
219,1,219_1,175,131.36842,92.8,2,2,4.1,4.3,3.323,6.06,81.033,62.651,6,7,19,20,41,53,65,71,91,105,148,151,139,155,2821936.006,2813448.017,2830673.448,2144800.661,338.1255957
219,2,219_2,314,131.36842,202.3,8.1,8.2,8.484,8.08,6.767,12.546,167.538,134.59,42,50,80,89,118,136,154,161,186,198,253,262,233,262,2967458.71,2965669.527,2970610.191,2345146.111,348.1409818
219,3,219_3,661,131.36842,542.6,26.4,22.422,26.214,23.072,17.05,30.555,446.2135,356.8535,58,82,159,189,241,266,318,339,395,422,542,563,490,555,3090808.786,3086224.94,3097439.143,2484724.721,356.6303694
219,4,219_4,873,131.36842,810.4,34.33,38.148,38.419,29.432,33.39,44.8865,675.987,564.521,71,101,203,241,316,349,413,439,515,551,720,747,654,741,3216060.374,3212614.745,3220301.673,2641172.912,365.2506258
219,5,219_5,1062,131.36842,1050.1,46.501,45.39,52.151,44.205,36.464,61.716,880.1635,726.4705,85,124,252,298,385,426,512,553,633,676,871,911,787,892,3298478.458,3294000.178,3303566.893,2676572.985,370.9229291
220,1,220_1,419,136.19048,201.6,6.7,6.731,5.05,8.787,7.242,12.5145,172.741,113.278,55,67,92,104,130,134,162,176,224,249,324,341,321,361,2841393.563,2835841.221,2846745.815,2017295.082,342.3661414
220,2,220_2,581,136.19048,353,10,10,6.868,15.81,14.42,20.592,299.252,224.12,21,30,64,73,108,148,204,232,316,329,428,460,422,479,2814450.663,2805877.224,2822567.99,2124583.415,340.4959872
220,3,220_3,745,136.19048,634.3,18.9,19.089,22.44,19.776,23.504,32.208,549.341,427.438,38,73,134,169,231,252,312,332,405,432,584,607,578,651,2860515.69,2857505.404,2862657.485,2237177.882,343.693442
220,4,220_4,1046,136.19048,967.2,34.4,34.764,36.269,32.76,36.809,51.429,827.491,635.65,51,88,165,202,279,317,408,452,578,620,788,835,778,880,3056737.493,3055374.944,3058255.269,2387459.846,357.3135436
220,5,220_5,1328,136.19048,1237.9,47.562,48.348,43.649,37.983,50.458,62.04,1072.629,793.394,68,118,233,283,397,447,568,630,778,832,1026,1086,1009,1139,3129936.338,3127116.689,3134028.847,2421035.038,362.3944046
220,6,220_6,1792,136.19048,1749.3,65.746,61.797,53.475,79.327,69.63,136.455,1496.781,1095.886,80,141,257,323,462,528,722,802,1019,1072,1319,1418,1297,1474,3374452.209,3369270.594,3379396.953,2465411.601,379.3666827
221,1,221_1,182,103.02439,116.5,4,4,12.75,8.383,4.04,6.262,84.343,72.93,6,9,29,32,72,84,103,113,122,125,135,142,69,86,3245757.98,3213716.573,3262098.561,2779474.427,342.1803646
221,2,221_2,355,103.02439,270.6,10,11,21.21,12.648,15.3,17.284,204.583,180.903,12,21,78,88,163,176,202,216,239,253,299,318,160,194,3266720.897,3250674.925,3277105.468,2748060.553,343.5244575
221,3,221_3,674,103.02439,529.7,28.4,28.785,42.7815,29.436,25.584,34.052,386.8265,335.6485,20,49,137,168,300,329,379,407,465,494,575,604,294,358,3504857.871,3492205.904,3511696.063,2956288.543,358.79324
221,4,221_4,887,103.02439,806.2,35.3,35.916,77.4855,46.935,40.916,53.369,592.1045,524.1045,33,66,180,216,397,448,530,574,645,688,766,807,384,471,3639734.601,3616987.997,3651214.025,3081934.777,367.4412185
221,5,221_5,1104,103.02439,1067.1,52,55.182,83.6325,53.636,54.726,63.095,813.766,718.436,34,81,247,299,508,564,647,698,798,854,959,1008,494,604,3638934.216,3625780.688,3644520.295,3105137.994,367.3898997
222,1,222_1,239,128,117.4,2,2.7,5,2.727,8.484,5.197,100.1645,89.4575,24,25,54,62,92,96,117,125,148,158,197,218,145,167,2733797.992,2712303.84,2746108.561,2339148.993,329.22151
222,2,222_2,334,128,230.1,8,9.595,10.201,6.06,15.3,9.934,191.309,171.019,41,48,109,120,157,167,194,198,231,240,289,302,227,257,2966281.108,2952454.435,2976902.319,2573034.485,345.0850638
222,3,222_3,735,128,505.6,15.857,18.564,15.862,20.242,30.2895,31.27,420.368,380.157,101,122,238,266,323,341,391,431,492,513,619,660,485,557,3089179.472,3077328.043,3095603.026,2583427.907,353.4710698
222,4,222_4,1042,128,934.6,34.037,26.574,32.808,38.372,55.533,51.775,790.404,700.147,113,152,347,379,483,517,601,644,740,779,920,960,728,831,3190286.335,3178277.802,3198272.941,2677146.22,360.3701264
222,5,222_5,1142,128,1153.7,38.683,39.104,41.475,45.777,67.554,58.52,989.499,880.379,137,186,402,444,535,578,670,710,807,854,1021,1064,792,905,3243837.936,3232577.386,3249187.371,2754821.528,364.0242357
223,1,223_1,214,146.66667,122.2,2,2,4.9,6.06,6.5145,5.252,105.6495,84.9925,29,30,46,65,86,96,114,117,139,145,168,173,137,157,2717431.815,2705137.448,2730735.475,2212213.518,345.075695
223,2,223_2,335,146.66667,253.1,7,7,7.575,8.282,14.076,12.75,212.907,165.115,49,55,88,94,122,132,156,171,216,225,268,282,211,242,2788512.798,2776895.346,2793663.316,2193346.241,350.1768008
223,3,223_3,606,146.66667,425.6,12.524,15.504,8.608,16.892,28.08,18.375,358.845,304.516,135,150,208,224,285,304,347,365,414,439,513,531,409,468,2922194.986,2905817.949,2934245.313,2455259.794,359.7704637
223,4,223_4,791,146.66667,686.3,18.382,19.584,23.175,23.4,41.58,25.97,595.9065,512.5405,166,185,268,288,373,398,455,479,545,573,665,689,537,615,2973982.466,2960027.149,2981386.631,2535059.017,363.486977
223,5,223_5,906,146.66667,849.8,22.522,31.963,30.68,33.6,49.608,33.705,728.575,619.978,187,210,294,325,416,448,519,548,623,654,763,794,613,702,3109886.158,3098362.968,3118564.704,2640584.65,373.2400655
224,1,224_1,388,123.42857,142.2,4.2,6.9,6.161,4.646,10.098,6.798,118.442,101.756,32,46,73,86,121,136,162,180,278,288,313,328,276,313,3034758.369,3019505.261,3045449.751,2572591.893,346.7424779
224,2,224_2,588,123.42857,250,11.266,5.858,17.748,7.519,10.608,18.795,190.323,174.258,91,112,158,188,232,249,304,331,418,449,505,527,407,463,3061408.531,3044495.815,3074318.247,2512979.05,348.545283
224,3,224_3,688,123.42857,539.4,23.432,22.321,27.54,24.617,45.8325,33.496,419.4405,363.1545,111,131,175,194,232,250,367,394,521,544,603,628,513,579,3410445.128,3392112.16,3419097.309,2862464.427,372.1565822
224,4,224_4,1088,123.42857,931.7,36.693,45.248,52.832,44.626,69.984,54.597,736.915,671.945,179,212,293,339,423,465,613,657,851,887,980,1021,840,946,3541456.158,3527695.339,3551083.641,3053833.539,381.0190931
224,5,224_5,1188,123.42857,1120.3,50.082,53.457,60.808,45.891,88.29,60.5,899.44,807.7,213,254,345,396,490,539,675,720,922,965,1058,1098,909,1026,3571262.285,3555249.613,3580400.686,3085383.831,383.0353898
224,6,224_6,1388,122.05714,1349.6,51.223,50.544,52.124,39.439,105.93,90.64,1137.327,1015.777,268,317,434,488,577,627,774,825,1038,1093,1205,1260,1020,1158,3482091.103,3461608.347,3492814.06,2890325.415,377.0032217
225,1,225_1,262,109.86667,153.4,4,4.8,8.137,8.08,5.353,13.725,119.354,83.924,18,21,56,67,93,110,135,141,160,176,198,206,195,220,3032939.739,3023280.65,3041889.817,2150132.731,334.5631241
225,2,225_2,523,109.86667,309.2,9,16.363,14.14,17.136,16.068,22.7565,234.84,175.316,32,40,91,109,141,172,213,245,308,328,383,403,378,429,3186656.01,3180874.213,3197197.169,2442196.641,344.5998924
225,3,225_3,841,109.86667,627.7,28.7,31.512,33.966,31.312,24.36,84.906,466.4975,328.478,58,86,160,197,262,298,347,394,524,557,636,671,627,710,3629189.393,3625027.714,3634798.185,2447722.442,373.4947192
225,4,225_4,1041,109.86667,902.1,45.338,48.625,41.076,38.219,30.678,113.724,694.975,513.506,90,137,277,318,382,428,500,552,671,722,816,857,807,910,3652845.861,3646692.763,3660162.176,2521920.494,375.0393474
225,5,225_5,1277,109.86667,1143.4,57.57,56.238,58.079,44.417,37.584,135.96,910.675,668.235,116,175,337,384,491,540,629,703,821,878,1004,1056,992,1116,3722040.842,3717006.614,3730237.704,2587437.747,379.5573726
226,1,226_1,422,148.69565,148.8,7.6,4.41,4.04,4.08,6.798,7.519,129.4405,118.0615,38,50,85,101,162,165,216,219,341,357,376,385,332,373,2851792.416,2841885.989,2858284.381,2437986.903,354.718044
226,2,226_2,690,148.69565,221.4,13.4,5.656,4.998,5.047,27.09,7.526,184.21,168.946,59,83,140,168,254,284,346,376,509,525,603,646,499,566,3178874.073,3136028.538,3199603.667,2867016.366,378.1909629
226,3,226_3,868,148.69565,574.8,31.512,22.44,29.328,27.93,56.04,33.9,455.773,426.299,150,172,236,269,420,446,517,547,695,720,792,821,687,772,3565531.014,3542879.486,3578415.557,3123537.189,405.9392845
226,4,226_4,1082,148.69565,905.5,41.31,56.341,38.325,43.778,73.386,37.497,739.597,695.937,210,243,336,386,556,599,663,699,856,889,970,1001,845,952,3536810.489,3520414.552,3546839.567,3195580.52,403.8781645
226,5,226_5,1271,148.69565,1209.7,51.816,41.912,43.778,47.267,89.3685,56.32,1039.1985,964.5085,232,278,419,471,647,691,771,806,990,1032,1138,1178,977,1103,3365795.843,3348496.169,3374001.223,2962186.655,391.6053488
227,1,227_1,264,125.11126,126.3,3,3,3.4,11.9685,7.979,7.07,101.373,76.575,23,25,58,60,84,90,112,127,139,154,160,165,105,130,3048335.413,3018697.962,3064591.006,2420793.704,347.660925
227,2,227_2,484,125.11126,275.8,7.3,12,11.413,18.36,14.28,20.909,212.7265,170.6625,25,34,59,70,129,142,206,235,261,290,329,343,189,236,3201029.219,3188138.925,3213044.564,2504167.893,357.9902119
227,3,227_3,795,125.11126,507.4,21.85,21.109,18.972,25.257,19.574,32.265,414.025,351.837,77,105,157,185,260,290,400,444,485,527,563,601,376,453,3141390.237,3136685.807,3144735.033,2554495.289,353.9558102
227,4,227_4,1063,125.11126,835.6,28.416,44.453,43.157,64.575,37.842,58.101,655.9275,553.2955,89,127,190,232,341,384,520,558,612,679,734,773,484,589,3576243.574,3560705.251,3588687.245,2926512.622,383.3723594
227,5,227_5,1163,125.11126,1034.4,54.53,51.102,49.708,79.329,60.639,71.604,778.072,657.117,100,145,221,264,382,430,581,627,699,763,825,875,531,647,3718541.818,3706057.226,3725514.789,3072221.17,392.9984171
228,1,228_1,275,126.31579,103.7,2,3,3.2,3.2,8.787,2.754,89.722,75.34,6,7,14,16,25,38,61,74,183,195,213,221,176,202,2745957.631,2721688.203,2758452.719,2379228.848,327.2059574
228,2,228_2,286,126.31579,210.7,10.3,8,10.9,8.08,9.945,9.18,161.1745,133.6345,11,21,46,53,74,87,114,121,201,220,254,262,193,220,2938492.348,2933883.125,2943460.141,2473212.74,340.2303647
228,3,228_3,562,126.31579,435.7,16.4,20.2,16.968,31.62,32.445,23.296,324.0465,278.2505,47,64,103,131,173,189,223,248,368,395,447,470,354,409,3308852.79,3293791.534,3320922.269,2814332.627,365.2841593
228,4,228_4,734,126.31579,586.5,15.6,24.341,40.392,38.316,27.402,38.118,438.942,392.225,55,74,119,152,213,247,308,339,499,537,597,629,484,556,3347530.95,3333403.726,3362947.716,2810168.302,367.9006231
